data_asin,title,price,original_price,rating,link
B08WRV24YD,"Zotac Gaming Geforce Rtx 3060 Amp Gddr6 12Gb 192Bit Pcie 4.0 Graphics Card With Icestorm 2.0 Cooling, 1867 Mhz Boost Clock & 3 Years Warranty+2 Years Extended Warranty (White & White Led Lighting)-Agp","34,465","50,875",115,https://www.amazon.in/GEFORCE-RTX-3060-AMP-White/dp/B08WRV24YD/ref=sr_1_11?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.HCNuCNZAGFkjXFXlYxvP6FWiNvRscQWSsdhQfT5Mm5EqIo4JD8jr4JNfeMKUfZ0HJ7sYjizn2d2ahqHRhaPv3EcHhytD_i-vUOKALJuI88ltvehi97BfEeKWOQUIa1e5Xdg3Nc-m0ta06xWTIwOFVeeIrKZNbsOE6BOgSBwqbjZogBXjVwg8IeFIBZPbrR1Hjzt2xdVYJP652qwAEtXohmWrwthrRmfgFGlcGBj0XqQ.-OftV22AjgsA_3m0YMrak0-szNHIUPEQTK1pTLCIywU&dib_tag=se&keywords=rtx+3060&qid=1717861578&sprefix=rtx%2Caps%2C280&sr=8-11
B09XJ5RY36,Galax GeForce RTX 3060 EX White (1-Click OC) 12GB GDDR6 192-bit DP*3/HDMI Graphics Card,"35,396","70,000",No Rating,https://www.amazon.in/GALAX-3060-1-Click-OC-Graphics/dp/B09XJ5RY36/ref=sr_1_12?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.HCNuCNZAGFkjXFXlYxvP6FWiNvRscQWSsdhQfT5Mm5EqIo4JD8jr4JNfeMKUfZ0HJ7sYjizn2d2ahqHRhaPv3EcHhytD_i-vUOKALJuI88ltvehi97BfEeKWOQUIa1e5Xdg3Nc-m0ta06xWTIwOFVeeIrKZNbsOE6BOgSBwqbjZogBXjVwg8IeFIBZPbrR1Hjzt2xdVYJP652qwAEtXohmWrwthrRmfgFGlcGBj0XqQ.-OftV22AjgsA_3m0YMrak0-szNHIUPEQTK1pTLCIywU&dib_tag=se&keywords=rtx+3060&qid=1717861578&sprefix=rtx%2Caps%2C280&sr=8-12
B092CNSSV5,Galax GeForce RTX 3060 (1-Click OC) 12GB GDDR6 192-bit DP*3/HDMI Graphics Card,"28,499","70,000","1,561",https://www.amazon.in/GALAX-GeForce-1-Click-192-bit-Graphics/dp/B092CNSSV5/ref=sr_1_13?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.HCNuCNZAGFkjXFXlYxvP6FWiNvRscQWSsdhQfT5Mm5EqIo4JD8jr4JNfeMKUfZ0HJ7sYjizn2d2ahqHRhaPv3EcHhytD_i-vUOKALJuI88ltvehi97BfEeKWOQUIa1e5Xdg3Nc-m0ta06xWTIwOFVeeIrKZNbsOE6BOgSBwqbjZogBXjVwg8IeFIBZPbrR1Hjzt2xdVYJP652qwAEtXohmWrwthrRmfgFGlcGBj0XqQ.-OftV22AjgsA_3m0YMrak0-szNHIUPEQTK1pTLCIywU&dib_tag=se&keywords=rtx+3060&qid=1717861578&sprefix=rtx%2Caps%2C280&sr=8-13
B0971B5B1L,"GIGABYTE GeForce RTX 3060 Eagle OC 12G (REV2.0) Graphics Card with 2X WINDFORCE Fans, 12 GB 192-bit GDDR6, GV-N3060EAGLE OC-12GD REV2.0 Video Card, pci_e_x16","32,949","90,000",434,https://www.amazon.in/GIGABYTE-REV2-0-WINDFORCE-GV-N3060EAGLE-OC-12GD/dp/B0971B5B1L/ref=sr_1_14?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.HCNuCNZAGFkjXFXlYxvP6FWiNvRscQWSsdhQfT5Mm5EqIo4JD8jr4JNfeMKUfZ0HJ7sYjizn2d2ahqHRhaPv3EcHhytD_i-vUOKALJuI88ltvehi97BfEeKWOQUIa1e5Xdg3Nc-m0ta06xWTIwOFVeeIrKZNbsOE6BOgSBwqbjZogBXjVwg8IeFIBZPbrR1Hjzt2xdVYJP652qwAEtXohmWrwthrRmfgFGlcGBj0XqQ.-OftV22AjgsA_3m0YMrak0-szNHIUPEQTK1pTLCIywU&dib_tag=se&keywords=rtx+3060&qid=1717861578&sprefix=rtx%2Caps%2C280&sr=8-14
B09B9VL26N,"Colorful RTX 3060 LHR Version NB Duo 12GB, ddr_dram , agp ,Graphics Card Authorized Seller-Nesh Computers(Bangalore)","30,449","45,999",12,https://www.amazon.in/Colorful-NB-Authorized-Seller-Nesh-Computers/dp/B09B9VL26N/ref=sr_1_15?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.HCNuCNZAGFkjXFXlYxvP6FWiNvRscQWSsdhQfT5Mm5EqIo4JD8jr4JNfeMKUfZ0HJ7sYjizn2d2ahqHRhaPv3EcHhytD_i-vUOKALJuI88ltvehi97BfEeKWOQUIa1e5Xdg3Nc-m0ta06xWTIwOFVeeIrKZNbsOE6BOgSBwqbjZogBXjVwg8IeFIBZPbrR1Hjzt2xdVYJP652qwAEtXohmWrwthrRmfgFGlcGBj0XqQ.-OftV22AjgsA_3m0YMrak0-szNHIUPEQTK1pTLCIywU&dib_tag=se&keywords=rtx+3060&qid=1717861578&sprefix=rtx%2Caps%2C280&sr=8-15
B0CW7D71T3,"Galax GeForce RTX 3050 EX 6GB GDDR6, 96-bit, 1-Click OC DP*3/HDMI - Nvidia RTX 3050 6GB Gaming Graphics Card/GPU - 35NRLDMD9OEX","19,358","28,000",3,https://www.amazon.in/Galax-GeForce-GDDR6-96-bit-1-Click/dp/B0CW7D71T3/ref=sr_1_16?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.HCNuCNZAGFkjXFXlYxvP6FWiNvRscQWSsdhQfT5Mm5EqIo4JD8jr4JNfeMKUfZ0HJ7sYjizn2d2ahqHRhaPv3EcHhytD_i-vUOKALJuI88ltvehi97BfEeKWOQUIa1e5Xdg3Nc-m0ta06xWTIwOFVeeIrKZNbsOE6BOgSBwqbjZogBXjVwg8IeFIBZPbrR1Hjzt2xdVYJP652qwAEtXohmWrwthrRmfgFGlcGBj0XqQ.-OftV22AjgsA_3m0YMrak0-szNHIUPEQTK1pTLCIywU&dib_tag=se&keywords=rtx+3060&qid=1717861578&sprefix=rtx%2Caps%2C280&sr=8-16
B08WB6R2K4,GIGABYTE Nvidia GeForce RTX pci_e_x16 3060 Gaming OC 12GB GDDR6 Graphics Card (GV-N3060GAMING OC-12GD),"32,720","98,000",110,https://www.amazon.in/GIGABYTE-GeForce-Graphics-GV-N3060GAMING-OC-12GD/dp/B08WB6R2K4/ref=sr_1_17?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.429LZ9DC6iKFJiZpCpSyMBFrP-fFKboCF_Ay2Jn68x02Q_OPaLFcQqwAaTN8brNhVqn08vtk7GCkFDwGWt3mkp_K28u-GGavkERTxxn1df3NQZ9T0TLUkvko4Cw7Vyv7rTOU7EbQ0_N9yexzcBG5qdUMSJAuuiaVx5az1dHIhKOWiWYFQ_NhSXmxjeywrU8UlbHP7QPSj547W0GH6w26NmTuKpjVqy7PKLQQupgrCJs.pd6IXoTmQ6nl3eTCGbE4ZnVlBrgL_lEFRviU4acRPTk&dib_tag=se&keywords=rtx+3060&qid=1717861589&sprefix=rtx%2Caps%2C280&sr=8-17
B08NW528S1,GIGABYTE Nvidia GeForce RTX 3060 pci_e_x16 Ti Eagle OC 8GB GDDR6 Graphics Card (GV-N306TEAGLE OC-8GD),"35,999","1,29,999",27,https://www.amazon.in/GIGABYTE-GeForce-Graphics-GV-N306TEAGLE-OC-8GD/dp/B08NW528S1/ref=sr_1_18?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.429LZ9DC6iKFJiZpCpSyMBFrP-fFKboCF_Ay2Jn68x02Q_OPaLFcQqwAaTN8brNhVqn08vtk7GCkFDwGWt3mkp_K28u-GGavkERTxxn1df3NQZ9T0TLUkvko4Cw7Vyv7rTOU7EbQ0_N9yexzcBG5qdUMSJAuuiaVx5az1dHIhKOWiWYFQ_NhSXmxjeywrU8UlbHP7QPSj547W0GH6w26NmTuKpjVqy7PKLQQupgrCJs.pd6IXoTmQ6nl3eTCGbE4ZnVlBrgL_lEFRviU4acRPTk&dib_tag=se&keywords=rtx+3060&qid=1717861589&sprefix=rtx%2Caps%2C280&sr=8-18
B0CZZZZM6W,"ZOTAC Gaming GeForce RTX 3060 Ti Twin Edge OC LHR 8GB gddr6x 256-bit 14 Gbps Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, Active Fan Control, Freeze Fan","39,999","98,500",No Rating,https://www.amazon.in/GeForce-256-bit-Graphics-IceStorm-Advanced/dp/B0CZZZZM6W/ref=sr_1_19?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.429LZ9DC6iKFJiZpCpSyMBFrP-fFKboCF_Ay2Jn68x02Q_OPaLFcQqwAaTN8brNhVqn08vtk7GCkFDwGWt3mkp_K28u-GGavkERTxxn1df3NQZ9T0TLUkvko4Cw7Vyv7rTOU7EbQ0_N9yexzcBG5qdUMSJAuuiaVx5az1dHIhKOWiWYFQ_NhSXmxjeywrU8UlbHP7QPSj547W0GH6w26NmTuKpjVqy7PKLQQupgrCJs.pd6IXoTmQ6nl3eTCGbE4ZnVlBrgL_lEFRviU4acRPTk&dib_tag=se&keywords=rtx+3060&qid=1717861589&sprefix=rtx%2Caps%2C280&sr=8-19
B097K4D9C9,"Inno3D NVIDIA GEFORCE RTX 3060 Ti Twin X2 OC LHR 8 GB GDDR6 256-bit PCI-E 4.0 X16 Gaming Graphics Card - N306T2-08D6X-119032DH, pci_e_x4","38,488","79,900",105,https://www.amazon.in/Inno3D-GEFORCE-256-bit-Gaming-Graphic/dp/B097K4D9C9/ref=sr_1_20?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.429LZ9DC6iKFJiZpCpSyMBFrP-fFKboCF_Ay2Jn68x02Q_OPaLFcQqwAaTN8brNhVqn08vtk7GCkFDwGWt3mkp_K28u-GGavkERTxxn1df3NQZ9T0TLUkvko4Cw7Vyv7rTOU7EbQ0_N9yexzcBG5qdUMSJAuuiaVx5az1dHIhKOWiWYFQ_NhSXmxjeywrU8UlbHP7QPSj547W0GH6w26NmTuKpjVqy7PKLQQupgrCJs.pd6IXoTmQ6nl3eTCGbE4ZnVlBrgL_lEFRviU4acRPTk&dib_tag=se&keywords=rtx+3060&qid=1717861589&sprefix=rtx%2Caps%2C280&sr=8-20
B0BMN7166J,Galax GeForce RTX™ 3060 Ti GDDR6X 1-Click OC Plus 8GB GDDR6X 256-bit DP*3/HDMI/ - 36ISM6MD4CPC,"41,951","68,000",3,https://www.amazon.in/Galax-GeForce-GDDR6X-1-Click-256-bit/dp/B0BMN7166J/ref=sr_1_21?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.429LZ9DC6iKFJiZpCpSyMBFrP-fFKboCF_Ay2Jn68x02Q_OPaLFcQqwAaTN8brNhVqn08vtk7GCkFDwGWt3mkp_K28u-GGavkERTxxn1df3NQZ9T0TLUkvko4Cw7Vyv7rTOU7EbQ0_N9yexzcBG5qdUMSJAuuiaVx5az1dHIhKOWiWYFQ_NhSXmxjeywrU8UlbHP7QPSj547W0GH6w26NmTuKpjVqy7PKLQQupgrCJs.pd6IXoTmQ6nl3eTCGbE4ZnVlBrgL_lEFRviU4acRPTk&dib_tag=se&keywords=rtx+3060&qid=1717861589&sprefix=rtx%2Caps%2C280&sr=8-21
B0C7W8GZMJ,"MSI Geforce RTX 4060 Ventus 2X Black 8G Oc 8Gb Gddr6 128-Bit Gaming Graphic Card, pci_e","31,823","57,999",919,https://www.amazon.in/MSI-GeForce-Ventus-128-bit-Graphic/dp/B0C7W8GZMJ/ref=sr_1_22?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.429LZ9DC6iKFJiZpCpSyMBFrP-fFKboCF_Ay2Jn68x02Q_OPaLFcQqwAaTN8brNhVqn08vtk7GCkFDwGWt3mkp_K28u-GGavkERTxxn1df3NQZ9T0TLUkvko4Cw7Vyv7rTOU7EbQ0_N9yexzcBG5qdUMSJAuuiaVx5az1dHIhKOWiWYFQ_NhSXmxjeywrU8UlbHP7QPSj547W0GH6w26NmTuKpjVqy7PKLQQupgrCJs.pd6IXoTmQ6nl3eTCGbE4ZnVlBrgL_lEFRviU4acRPTk&dib_tag=se&keywords=rtx+3060&qid=1717861589&sprefix=rtx%2Caps%2C280&sr=8-22
B08X4VJ6SB,"GIGABYTE Geforce RTX 3060 Vision Oc 12G Graphics Card,3X Windforce Fans,12Gb 192-Bit Gddr6,Gv-N3060Vision Oc-12Gd Video Card,pci_e_x16","34,370","1,53,999",42,https://www.amazon.in/GIGABYTE-GeForce-Graphics-WINDFORCE-GV-N3060VISION/dp/B08X4VJ6SB/ref=sr_1_23?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.429LZ9DC6iKFJiZpCpSyMBFrP-fFKboCF_Ay2Jn68x02Q_OPaLFcQqwAaTN8brNhVqn08vtk7GCkFDwGWt3mkp_K28u-GGavkERTxxn1df3NQZ9T0TLUkvko4Cw7Vyv7rTOU7EbQ0_N9yexzcBG5qdUMSJAuuiaVx5az1dHIhKOWiWYFQ_NhSXmxjeywrU8UlbHP7QPSj547W0GH6w26NmTuKpjVqy7PKLQQupgrCJs.pd6IXoTmQ6nl3eTCGbE4ZnVlBrgL_lEFRviU4acRPTk&dib_tag=se&keywords=rtx+3060&qid=1717861589&sprefix=rtx%2Caps%2C280&sr=8-23
B09DCK8899,Colorful RTX 3060 Ti LHR Version NB Battle AX 8GB Graphics Card Authorized Seller-NESH Computers,"40,790","1,60,000",5,https://www.amazon.in/Colorful-Graphics-Authorized-Seller-NESH-Computers/dp/B09DCK8899/ref=sr_1_24?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.429LZ9DC6iKFJiZpCpSyMBFrP-fFKboCF_Ay2Jn68x02Q_OPaLFcQqwAaTN8brNhVqn08vtk7GCkFDwGWt3mkp_K28u-GGavkERTxxn1df3NQZ9T0TLUkvko4Cw7Vyv7rTOU7EbQ0_N9yexzcBG5qdUMSJAuuiaVx5az1dHIhKOWiWYFQ_NhSXmxjeywrU8UlbHP7QPSj547W0GH6w26NmTuKpjVqy7PKLQQupgrCJs.pd6IXoTmQ6nl3eTCGbE4ZnVlBrgL_lEFRviU4acRPTk&dib_tag=se&keywords=rtx+3060&qid=1717861589&sprefix=rtx%2Caps%2C280&sr=8-24
B08WBD2465,"GIGABYTE Nvidia Geforce RTX 3060 Eagle 12Gb Gddr6 Graphics Card (Gv-N3060Eagle-12Gd),pci_e_x16","31,155","88,000",8,https://www.amazon.in/GIGABYTE-Nvidia-GeForce-Graphics-GV-N3060EAGLE-12GD/dp/B08WBD2465/ref=sr_1_25?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.429LZ9DC6iKFJiZpCpSyMBFrP-fFKboCF_Ay2Jn68x02Q_OPaLFcQqwAaTN8brNhVqn08vtk7GCkFDwGWt3mkp_K28u-GGavkERTxxn1df3NQZ9T0TLUkvko4Cw7Vyv7rTOU7EbQ0_N9yexzcBG5qdUMSJAuuiaVx5az1dHIhKOWiWYFQ_NhSXmxjeywrU8UlbHP7QPSj547W0GH6w26NmTuKpjVqy7PKLQQupgrCJs.pd6IXoTmQ6nl3eTCGbE4ZnVlBrgL_lEFRviU4acRPTk&dib_tag=se&keywords=rtx+3060&qid=1717861589&sprefix=rtx%2Caps%2C280&sr=8-25
B0966689N3,"ASUS Tuf Gaming Nvidia Geforce RTX 3060 V2 Oc Edition Graphics Card (Pcie 4.0, 12Gb Gddr6, Hdmi 2.1, Displayport 1.4A, Dual Ball Fan Bearings, Military-Grade Certification, Gpu Tweak Ii) - Pci_E_X16","69,499","1,19,999",648,https://www.amazon.in/ASUS-Buffed-up-Graphics-Warranty-TUF-RTX3060-O12G-V2-GAMING/dp/B0966689N3/ref=sr_1_26?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.429LZ9DC6iKFJiZpCpSyMBFrP-fFKboCF_Ay2Jn68x02Q_OPaLFcQqwAaTN8brNhVqn08vtk7GCkFDwGWt3mkp_K28u-GGavkERTxxn1df3NQZ9T0TLUkvko4Cw7Vyv7rTOU7EbQ0_N9yexzcBG5qdUMSJAuuiaVx5az1dHIhKOWiWYFQ_NhSXmxjeywrU8UlbHP7QPSj547W0GH6w26NmTuKpjVqy7PKLQQupgrCJs.pd6IXoTmQ6nl3eTCGbE4ZnVlBrgL_lEFRviU4acRPTk&dib_tag=se&keywords=rtx+3060&qid=1717861589&sprefix=rtx%2Caps%2C280&sr=8-26
B09R27YD4T,"ASUS Phoenix NVIDIA GeForce RTX 3050 Gaming Graphics Card (PCIe 4.0 (pci_e_x4), 8GB GDDR6 Memory, HDMI 2.1, DisplayPort 1.4a, Axial-tech Fan Design, Dual Ball Fan Bearings, Auto-Extreme)","23,699","51,870",148,https://www.amazon.in/ASUS-DisplayPort-Axial-tech-Protective-Auto-Extreme/dp/B09R27YD4T/ref=sr_1_27?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.429LZ9DC6iKFJiZpCpSyMBFrP-fFKboCF_Ay2Jn68x02Q_OPaLFcQqwAaTN8brNhVqn08vtk7GCkFDwGWt3mkp_K28u-GGavkERTxxn1df3NQZ9T0TLUkvko4Cw7Vyv7rTOU7EbQ0_N9yexzcBG5qdUMSJAuuiaVx5az1dHIhKOWiWYFQ_NhSXmxjeywrU8UlbHP7QPSj547W0GH6w26NmTuKpjVqy7PKLQQupgrCJs.pd6IXoTmQ6nl3eTCGbE4ZnVlBrgL_lEFRviU4acRPTk&dib_tag=se&keywords=rtx+3060&qid=1717861589&sprefix=rtx%2Caps%2C280&sr=8-27
B097K68C4V,"INNO3D NVIDIA GEFORCE RTX 3060 Twin X2 OC 12 GB GDDR6 192-bit PCI-E 4.0 X16 Gaming Graphics Card - N30602-12D6X-11902120H, pci_e_x4","35,480","79,900",27,https://www.amazon.in/Inno3D-GEFORCE-192-bit-Gaming-Graphic/dp/B097K68C4V/ref=sr_1_28?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.429LZ9DC6iKFJiZpCpSyMBFrP-fFKboCF_Ay2Jn68x02Q_OPaLFcQqwAaTN8brNhVqn08vtk7GCkFDwGWt3mkp_K28u-GGavkERTxxn1df3NQZ9T0TLUkvko4Cw7Vyv7rTOU7EbQ0_N9yexzcBG5qdUMSJAuuiaVx5az1dHIhKOWiWYFQ_NhSXmxjeywrU8UlbHP7QPSj547W0GH6w26NmTuKpjVqy7PKLQQupgrCJs.pd6IXoTmQ6nl3eTCGbE4ZnVlBrgL_lEFRviU4acRPTk&dib_tag=se&keywords=rtx+3060&qid=1717861589&sprefix=rtx%2Caps%2C280&sr=8-28
B08NW2X37Z,GIGABYTE Nvidia GeForce RTX 3060 pci_e_x16 Ti Gaming OC 8GB GDDR6 Graphics Card (GV-N306TGAMING OC-8GD),"46,000","1,05,000",53,https://www.amazon.in/GIGABYTE-GeForce-Graphics-GV-N306TGAMING-OC-8GD/dp/B08NW2X37Z/ref=sr_1_29?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.429LZ9DC6iKFJiZpCpSyMBFrP-fFKboCF_Ay2Jn68x02Q_OPaLFcQqwAaTN8brNhVqn08vtk7GCkFDwGWt3mkp_K28u-GGavkERTxxn1df3NQZ9T0TLUkvko4Cw7Vyv7rTOU7EbQ0_N9yexzcBG5qdUMSJAuuiaVx5az1dHIhKOWiWYFQ_NhSXmxjeywrU8UlbHP7QPSj547W0GH6w26NmTuKpjVqy7PKLQQupgrCJs.pd6IXoTmQ6nl3eTCGbE4ZnVlBrgL_lEFRviU4acRPTk&dib_tag=se&keywords=rtx+3060&qid=1717861589&sprefix=rtx%2Caps%2C280&sr=8-29
B08NYP7KG6,"Gigabyte Geforce Rtx 3060 Ti Gaming Oc 8G Graphics Card, 3X Windforce Fans, 8Gb 256-Bit Gddr6, Gv-N306Tgaming Oc-8Gd Video Card - Pci_E_X16","45,999","1,65,999",19,https://www.amazon.in/Gigabyte-Geforce-Graphics-Windforce-Gv-N306Tgaming/dp/B08NYP7KG6/ref=sr_1_30?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.429LZ9DC6iKFJiZpCpSyMBFrP-fFKboCF_Ay2Jn68x02Q_OPaLFcQqwAaTN8brNhVqn08vtk7GCkFDwGWt3mkp_K28u-GGavkERTxxn1df3NQZ9T0TLUkvko4Cw7Vyv7rTOU7EbQ0_N9yexzcBG5qdUMSJAuuiaVx5az1dHIhKOWiWYFQ_NhSXmxjeywrU8UlbHP7QPSj547W0GH6w26NmTuKpjVqy7PKLQQupgrCJs.pd6IXoTmQ6nl3eTCGbE4ZnVlBrgL_lEFRviU4acRPTk&dib_tag=se&keywords=rtx+3060&qid=1717861589&sprefix=rtx%2Caps%2C280&sr=8-30
B08WPJ5P4R,MSI Gaming GeForce RTX 3060 gddr6 12GB pci_e_x16 15 Gbps GDRR6 192-Bit HDMI/DP PCIe 4 Twin-Frozr Torx Fan Ampere RGB OC Graphics Card (RTX 3060 Gaming X 12G),"59,990","95,000","1,028",https://www.amazon.in/MSI-GeForce-RTX-3060-12G/dp/B08WPJ5P4R/ref=sr_1_31?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.429LZ9DC6iKFJiZpCpSyMBFrP-fFKboCF_Ay2Jn68x02Q_OPaLFcQqwAaTN8brNhVqn08vtk7GCkFDwGWt3mkp_K28u-GGavkERTxxn1df3NQZ9T0TLUkvko4Cw7Vyv7rTOU7EbQ0_N9yexzcBG5qdUMSJAuuiaVx5az1dHIhKOWiWYFQ_NhSXmxjeywrU8UlbHP7QPSj547W0GH6w26NmTuKpjVqy7PKLQQupgrCJs.pd6IXoTmQ6nl3eTCGbE4ZnVlBrgL_lEFRviU4acRPTk&dib_tag=se&keywords=rtx+3060&qid=1717861589&sprefix=rtx%2Caps%2C280&sr=8-31
B0C7WCKXB6,"MSI Geforce RTX 4060 Gaming X 8G Gaming Graphic Card - Nvidia Geforce RTX 4060 Gpu, 8Gb Gddr6 128-Bit, 17 Gbps, Pci Express 4 nterface, Upto 2595 Mhz, Torx Fan 5.0, Pci_E","36,890","61,999",919,https://www.amazon.in/MSI-GeForce-Gaming-128-bit-Graphic/dp/B0C7WCKXB6/ref=sr_1_32?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.429LZ9DC6iKFJiZpCpSyMBFrP-fFKboCF_Ay2Jn68x02Q_OPaLFcQqwAaTN8brNhVqn08vtk7GCkFDwGWt3mkp_K28u-GGavkERTxxn1df3NQZ9T0TLUkvko4Cw7Vyv7rTOU7EbQ0_N9yexzcBG5qdUMSJAuuiaVx5az1dHIhKOWiWYFQ_NhSXmxjeywrU8UlbHP7QPSj547W0GH6w26NmTuKpjVqy7PKLQQupgrCJs.pd6IXoTmQ6nl3eTCGbE4ZnVlBrgL_lEFRviU4acRPTk&dib_tag=se&keywords=rtx+3060&qid=1717861589&sprefix=rtx%2Caps%2C280&sr=8-32
B0CSPNYB42,"MSI Geforce RTX 3050 Ventus 2X 6G Oc Graphic Card - Nvidia Geforce RTX 3050 Gpu, 6Gb Gddr6 96-Bit Memory, 14 Gbps, Pci Express 4 Interface, Upto 1492 Mhz, Dual Fan - Pci_E","23,659","34,999",20,https://www.amazon.in/MSI-Geforce-3050-Ventus-Graphic/dp/B0CSPNYB42/ref=sr_1_33?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.D17lT2r20uet5jWqg_mQHsqpc6Q6UQ6OAcC7dznuQf1v7v63khLecKe5UDRNkKXVVVaod88fMLos_-1Er2ie-2o_0CvJ8MNzdmjS_6CJRqswckf_UWVSfkRAOJ_OEGXHEGqGnEMhlUg3chgdEAO3OCe-s_ETKe7irp9mcnDgYIKB1DvL5vEbFyAf-Q066cXJINlvQCYWPCsj7j-1E9EZIHLEec8Agjtbp9pG8sLKFpw.W6FJEigKZ9uq9dLmjqa4vid-RK_-2HOyw9HtMcZQiU8&dib_tag=se&keywords=rtx+3060&qid=1717861599&sprefix=rtx%2Caps%2C280&sr=8-33
B08NYNJ6RC,"GIGABYTE GeForce RTX 3060 pci_e_x16 Ti Eagle 8G Graphics Card, 2X WINDFORCE Fans, 8GB 256-bit GDDR6, GV-N306TEAGLE-8GD Video Card","39,999","1,55,999",14,https://www.amazon.in/GIGABYTE-GeForce-Graphics-WINDFORCE-GV-N306TEAGLE-8GD/dp/B08NYNJ6RC/ref=sr_1_34?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.D17lT2r20uet5jWqg_mQHsqpc6Q6UQ6OAcC7dznuQf1v7v63khLecKe5UDRNkKXVVVaod88fMLos_-1Er2ie-2o_0CvJ8MNzdmjS_6CJRqswckf_UWVSfkRAOJ_OEGXHEGqGnEMhlUg3chgdEAO3OCe-s_ETKe7irp9mcnDgYIKB1DvL5vEbFyAf-Q066cXJINlvQCYWPCsj7j-1E9EZIHLEec8Agjtbp9pG8sLKFpw.W6FJEigKZ9uq9dLmjqa4vid-RK_-2HOyw9HtMcZQiU8&dib_tag=se&keywords=rtx+3060&qid=1717861599&sprefix=rtx%2Caps%2C280&sr=8-34
B0BMNWLG2F,Galax GeForce RTX™ 3060 8GB 1-Click OC 8GB GDDR6 128-bit DP*3/HDMI/ - 36NSL8MD6OCC,"29,824","51,000",90,https://www.amazon.in/Galax-GeForce-RTXTM-1-Click-128-bit/dp/B0BMNWLG2F/ref=sr_1_35?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.D17lT2r20uet5jWqg_mQHsqpc6Q6UQ6OAcC7dznuQf1v7v63khLecKe5UDRNkKXVVVaod88fMLos_-1Er2ie-2o_0CvJ8MNzdmjS_6CJRqswckf_UWVSfkRAOJ_OEGXHEGqGnEMhlUg3chgdEAO3OCe-s_ETKe7irp9mcnDgYIKB1DvL5vEbFyAf-Q066cXJINlvQCYWPCsj7j-1E9EZIHLEec8Agjtbp9pG8sLKFpw.W6FJEigKZ9uq9dLmjqa4vid-RK_-2HOyw9HtMcZQiU8&dib_tag=se&keywords=rtx+3060&qid=1717861599&sprefix=rtx%2Caps%2C280&sr=8-35
B09D3TSZSP,"Zotac Gaming Geforce Rtx 3060 Ti Amp Lhr Gddr6 8Gb 256Bit Pcie 4.0 Graphics Card Icestorm 2.0 Cooling,1755Mhz Boost Clock & 5Yrs Warranty (3Yrs Warranty+2Yrs Extended Warranty, White Edition)-Pci_E_X8","44,363","77,700",68,https://www.amazon.in/Zotac-Graphics-IceStorm-Warranty-Extended/dp/B09D3TSZSP/ref=sr_1_36?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.D17lT2r20uet5jWqg_mQHsqpc6Q6UQ6OAcC7dznuQf1v7v63khLecKe5UDRNkKXVVVaod88fMLos_-1Er2ie-2o_0CvJ8MNzdmjS_6CJRqswckf_UWVSfkRAOJ_OEGXHEGqGnEMhlUg3chgdEAO3OCe-s_ETKe7irp9mcnDgYIKB1DvL5vEbFyAf-Q066cXJINlvQCYWPCsj7j-1E9EZIHLEec8Agjtbp9pG8sLKFpw.W6FJEigKZ9uq9dLmjqa4vid-RK_-2HOyw9HtMcZQiU8&dib_tag=se&keywords=rtx+3060&qid=1717861599&sprefix=rtx%2Caps%2C280&sr=8-36
